contract-number,award-date,expiry-date,gsin,gsin-description_en,supplier-legal-name,supplier-address-city,supplier-address-prov-state,supplier-address-postal-code,supplier-address-country,organization-employee-count_en,total-contract-value,end-user-entity_en,contracting-entity-office-name_en,contracting-address-city,contracting-address-prov-state,contracting-address-postal-code,contracting-address-country
W7702-206194-001-EDM,2019-11-06T00:00:00Z,2020-11-07T00:00:00Z,N6630AF,"ANALYZERS, GAS (INCLUDES NOX, CO, CO2, SO2, O2) EXCLUDES HAZARD TYPE",ANTON PAAR CANADA INC,St. Laurent,Quebec,H4R2Z8,Canada,20 to 49 employees,18723,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206196-001-CAL,2019-09-11T00:00:00Z,2019-10-31T00:00:00Z,N6640,Laboratory Equipment and Supplies,TETRACORE INC.,Rockville,Maryland,20850,United States,1 to 4 employees,26390,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206197-001-STN,2019-10-11T00:00:00Z,2019-12-31T00:00:00Z,N4110,Refrigeration Equipment,VWR International Ltd.,Mississauga,Ontario,L5N5Z7,Canada,100 to 199 employees,40947,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206199-001-EDM,2019-11-04T00:00:00Z,2020-03-31T00:00:00Z,N6720,"Cameras, Still Picture",NIT Americas Inc.,Simi Valley,California,93065,United States,5 to 9 employees,177000,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206200-001-CAL,2019-11-06T00:00:00Z,2020-12-31T00:00:00Z,N6640,Laboratory Equipment and Supplies,Bio-Rad Laboratories (Canada) Ltd.,Mississauga,Ontario,L5T1C9,Canada,20 to 49 employees,105000,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206204-001-WPG,2019-11-05T00:00:00Z,2021-02-09T00:00:00Z,JX8465,Individual Equipment - Repair,Javelin Technologies Inc,Oakville,Ontario,L6L0C4,Canada,50 to 99 employees,18629,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206205-001-EDM,2020-02-07T00:00:00Z,2021-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",The University of Alberta,Edmonton,Alberta,T6G2E1,Canada,5000 employees and over,128415,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206206-001-EDM,2020-02-05T00:00:00Z,2021-03-31T00:00:00Z,N6640,Laboratory Equipment and Supplies,Nanozen Industries Inc.,Vancouver,British Columbia,V5T1J3,Canada,10 to 19 employees,46956,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206210-001-STN,2019-12-16T00:00:00Z,2021-05-31T00:00:00Z,N8145,Specialized Shipping and Storage Containers,1595822 Alberta Ltd.,Red Deer,Alberta,T4N5H3,Canada,5 to 9 employees,37841,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206215-001-CAL,2020-02-27T00:00:00Z,2021-03-31T00:00:00Z,N7030,ADP Software,HRS Services ULC,Richmond,British Columbia,V6X2W8,Canada,50 to 99 employees,12553,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206216-001-EDM,2020-02-04T00:00:00Z,2022-03-31T00:00:00Z,AD917700,Military (R&D),Amtech Aeronautical Limited,MEDICINE HAT,Alberta,T1A7N3,Canada,10 to 19 employees,315000,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206217-001-EDM,2019-12-31T00:00:00Z,2020-03-31T00:00:00Z,N6640,Laboratory Equipment and Supplies,General Electric Canada,Mississauga,Ontario,L5N0C9,Canada,5000 employees and over,28643,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206221-001-EDM,2020-01-30T00:00:00Z,2021-03-31T00:00:00Z,G009E,Medical-Dental Clinic Services,Kevin Warwick Professional Medical Corporation,Medicine Hat,Alberta,T1B4C7,Canada,1 to 4 employees,52542,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7702-206222-001-STN,2020-03-27T00:00:00Z,2020-04-06T00:00:00Z,N6650,"Optical Instruments, Test Equipment, Components and Accessories",Objex Unlimited Incorporated,Etobicoke,Ontario,M8Z3L2,Canada,20 to 49 employees,38850,Department of National Defence,DEFENCE R&D CANADA-SUFFIELD,MEDICINE HAT,Alberta,T1A8K6,Canada
W7707-155795-001-HAL,2019-07-25T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",GENERAL DYNAMICS LAND SYSTEMS-CANADA CORPORATION,Ottawa,Ontario,K2H5B7,Canada,1500 to 2499 employees,1035000,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-155818-001-HAL,2019-04-16T00:00:00Z,2019-04-01T00:00:00Z,AJ119004,Acoustical Analysis-Technology (R&D),GeoSpectrum Technologies Inc.,Dartmouth,Nova Scotia,B3B1J4,Canada,1 to 4 employees,1384512,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-165821-001-HAL,2019-06-03T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",GENERAL DYNAMICS LAND SYSTEMS-CANADA CORPORATION,Ottawa,Ontario,K2H5B7,Canada,1500 to 2499 employees,2127500,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-165866-001-HAL,2019-12-16T00:00:00Z,2016-12-31T00:00:00Z,JX7030,ADP Software Maintenance - Other than Microcomputer,"Altair Engineering Canada, Ltd.",Toronto,Ontario,M3C2G3,Canada,10 to 19 employees,25577,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-175892-001-HAL,2020-01-28T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",Omnitech Electronics Incorporated,Dartmouth,Nova Scotia,B3B1J4,Canada,10 to 19 employees,2180810,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-175911-001-SV,2019-07-19T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",Ocean Networks Canada Society,Victoria,British Columbia,V8W2Y2,Canada,100 to 199 employees,1326033,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-175994-001-HAL,2020-02-14T00:00:00Z,2025-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",Ultra Electronics Maritime Systems Inc.,Dartmouth,Nova Scotia,B2Y4N2,Canada,200 to 499 employees,4015858,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186069-001-HAL,2019-12-16T00:00:00Z,2019-03-31T00:00:00Z,JX7030,ADP Software Maintenance - Other than Microcomputer,Open Text Corporation,Waterloo,Ontario,N2L0A1,Canada,2500 to 4999 employees,156684,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186180-001-HAL,2019-12-05T00:00:00Z,2024-03-31T00:00:00Z,N7030,ADP Software,Metal Forming Analysis Corporation,Kingston,Ontario,K7L4V1,Canada,1 to 4 employees,67093,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186214-001-HAL,2020-02-05T00:00:00Z,2021-03-30T00:00:00Z,N7030,ADP Software,"SIEMENS INDUSTRY SOFTWARE ULC-SIEMENS LOGICIELS (INDUSTRIE), ULC",Oakville,Ontario,L6H0H6,Canada,50 to 99 employees,340329,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186215-001-HAL,2020-01-14T00:00:00Z,2020-01-20T00:00:00Z,V101AA,Vessel Charter,RMI Marine Limited,Eastern Passage,Nova Scotia,B3G1M7,Canada,5 to 9 employees,278947,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186239-001-HAL,2019-12-16T00:00:00Z,2025-01-16T00:00:00Z,N7030,ADP Software,Metal Forming Analysis Corporation,Kingston,Ontario,K7L4V1,Canada,1 to 4 employees,86940,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186242-001-HAL,2019-07-16T00:00:00Z,2024-09-03T00:00:00Z,N8465,Individual Equipment,Felix Technology Inc.,Concord,Ontario,L4K3S4,Canada,5 to 9 employees,325059,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-186262-001-HAL,2019-06-11T00:00:00Z,2020-06-10T00:00:00Z,AZ110134,"Equipment-Machinery-Design, Development, Modification: Science and Technology Related (R&D)",GENERAL DYNAMICS LAND SYSTEMS-CANADA CORPORATION,Ottawa,Ontario,K2H5B7,Canada,1500 to 2499 employees,574928,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196310-001-HAL,2019-04-10T00:00:00Z,2021-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",Omnitech Electronics Incorporated,Dartmouth,Nova Scotia,B3B1J4,Canada,10 to 19 employees,1437500,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196341-002-HAL,2019-12-05T00:00:00Z,2024-01-31T00:00:00Z,N7030,ADP Software,"TELEDYNE DIGITAL IMAGING, INC.",Fredericton,New Brunswick,E3B2L4,Canada,1000 to 1499 employees,12670,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196360-001-HAL,2019-06-17T00:00:00Z,2023-06-30T00:00:00Z,N7030,ADP Software,ANSYS Canada Ltd.,Waterloo,Ontario,N2J4G8,Canada,50 to 99 employees,1218145,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196381-001-HAL,2019-06-03T00:00:00Z,2019-03-31T00:00:00Z,H200C,Equipment and Materials Testing,The University of Alberta,Edmonton,Alberta,T6G2E1,Canada,5000 employees and over,23990,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196408-001-HAL,2019-10-15T00:00:00Z,2021-10-15T00:00:00Z,N6350,"Alarm, Signal, and Security Detection Systems , Miscellaneous",Felix Technology Inc.,Concord,Ontario,L4K3S4,Canada,5 to 9 employees,37065,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196425-001-HAL,2019-12-16T00:00:00Z,2022-03-31T00:00:00Z,AD917700,Military (R&D),Calian Ltd.,Ottawa,Ontario,K2V1C8,Canada,2500 to 4999 employees,1725000,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196506-001-HAL,2019-09-04T00:00:00Z,2019-10-30T00:00:00Z,N6655FB,HYDROPHONE,"Sub Sea Sonics, LLC",San Diego,California,92021,United States,1 to 4 employees,41600,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196510-001-HAL,2019-10-16T00:00:00Z,2019-10-31T00:00:00Z,N7030,ADP Software,"Applied CCM, Inc",Ottawa,Ontario,K1J6K3,Canada,1 to 4 employees,176747,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196517-001-HAL,2019-06-17T00:00:00Z,2019-08-15T00:00:00Z,N7035,ADP Support Equipment,SIMEX DEFENCE INC. - DEFENSE SIMEX INC.,Pointe-Claire,Quebec,H9R1A6,Canada,10 to 19 employees,151858,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196543-001-HAL,2019-07-24T00:00:00Z,2020-03-31T00:00:00Z,N7030,ADP Software,SOFTSIM TECHNOLOGIES INC,Montreal,Quebec,H2Y2M2,Canada,1 to 4 employees,74750,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196544-001-HAL,2020-01-16T00:00:00Z,2020-04-30T00:00:00Z,N7125,"Cabinets, Lockers, Bins and Shelving",Optimized Industrial Solutions Ltd.,Halifax,Nova Scotia,B3K2M0,Canada,1 to 4 employees,175124,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-196547-001-EE,2019-07-30T00:00:00Z,2020-07-31T00:00:00Z,N7030,ADP Software,Javelin Technologies Inc,Oakville,Ontario,L6L0C4,Canada,50 to 99 employees,65024,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206555-001-HAL,2020-01-22T00:00:00Z,2021-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",JASCO Applied Sciences (Canada) Ltd,Dartmouth,Nova Scotia,B3B1Z1,Canada,20 to 49 employees,1150000,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206570-001-HAL,2019-11-27T00:00:00Z,2026-03-31T00:00:00Z,AZ110134,"Equipment-Machinery-Design, Development, Modification: Science and Technology Related (R&D)",MAE L SETO,Dartmouth,Nova Scotia,B2X3N8,Canada,1 to 4 employees,460000,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206575-001-HAL,2020-01-16T00:00:00Z,2023-03-31T00:00:00Z,C219A,Engineering Services,RUTTER INC,St-John's,Newfoundland and Labrador,A1E3T9,Canada,20 to 49 employees,460703,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206578-001-HAL,2020-03-04T00:00:00Z,2020-03-31T00:00:00Z,N7021,"ADP Central Processing Unit (CPU, Computer) Digital",Hitachi High-Technologies Canada Inc,Rexdale,Ontario,M9W6A4,Canada,20 to 49 employees,33235,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206590-001-HAL,2019-10-11T00:00:00Z,2020-02-20T00:00:00Z,N6655D,MAGNETOMETERS,Felix Technology Inc.,Concord,Ontario,L4K3S4,Canada,5 to 9 employees,25277,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206595-001-HAL,2020-01-29T00:00:00Z,2020-03-14T00:00:00Z,V101AA,Vessel Charter,ITB SUBSEA LTD.,Burnaby,British Columbia,V5C0C9,Canada,1 to 4 employees,195759,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206604-001-HAL,2019-08-01T00:00:00Z,2020-07-31T00:00:00Z,N7030,ADP Software,"The MathWorks, Inc.",Natick,Massachusetts,01760-2098,United States,500 to 999 employees,162239,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206612-001-HAL,2019-08-14T00:00:00Z,2019-10-31T00:00:00Z,N6625S,"POWER SUPPLIES, ELECTRICAL TEST EQUIPMENT",DASCO Equipment Inc,Charlottetown,Prince Edward Island,C1A7K7,Canada,1 to 4 employees,116581,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206614-001-HAL,2020-01-28T00:00:00Z,2021-03-31T00:00:00Z,N3417,Milling Machines,Felix Technology Inc.,Concord,Ontario,L4K3S4,Canada,5 to 9 employees,523595,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206674-001-HAL,2019-12-17T00:00:00Z,2020-03-31T00:00:00Z,AZ110178,Functional Simulation Modelling : Science and Technology Related (R&D),"Mecanum, inc.",Sherbrooke,Quebec,J1K1C4,Canada,10 to 19 employees,33350,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206685-001-HAL,2020-01-27T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",GeoSpectrum Technologies Inc.,Dartmouth,Nova Scotia,B3B1J4,Canada,1 to 4 employees,598000,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7707-206699-001-HAL,2020-01-24T00:00:00Z,2020-03-31T00:00:00Z,AZ110178,Functional Simulation Modelling : Science and Technology Related (R&D),UNIVERSITY OF WATERLOO,Waterloo,Ontario,N2L3G1,Canada,2500 to 4999 employees,28750,Department of National Defence,DEFENCE R&D CANADA ATLANTIC,DARTMOUTH,Nova Scotia,B2Y3Z7,Canada
W7714-115087-001-QF,2019-10-25T00:00:00Z,2020-03-31T00:00:00Z,N5840,"Radar Equipment, Except Airborne",Raytheon Canada Limited-Raytheon Canada Limitée,Calgary,Alberta,T2E8N9,Canada,100 to 199 employees,11817500,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-125509-001-IPS,2019-07-19T00:00:00Z,2020-07-18T00:00:00Z,D302A,Informatics Professional Services,IBISKA Telecom Inc.,Ottawa,Ontario,K1P5G4,Canada,20 to 49 employees,3164000,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-135812-001-XL,2020-03-10T00:00:00Z,2024-02-28T00:00:00Z,N7030,ADP Software,Bibliomondo,Montréal,Quebec,H2E2H1,Canada,50 to 99 employees,166834,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-135828-001-SV,2020-03-12T00:00:00Z,2020-06-10T00:00:00Z,AC617768,Radar Defence Systems (R&D),MDA SYSTEMS LTD.,Richmond,British Columbia,V6V2J3,Canada,500 to 999 employees,4520000,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-145890-001-EE,2019-07-26T00:00:00Z,2018-07-31T00:00:00Z,N7030,ADP Software,Keysight Technologies Canada Inc,Mississauga,Ontario,L5N2M2,Canada,50 to 99 employees,1070786,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-145967-001-SV,2020-01-21T00:00:00Z,2019-03-31T00:00:00Z,AN417668,Vaccines (R&D),Queen's University at Kingston,Kingston,Ontario,K7L3N6,Canada,2500 to 4999 employees,15750000,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-156010-001-ZM,2019-10-31T00:00:00Z,2020-05-24T00:00:00Z,D302A,Informatics Professional Services,"DOLOMITE NETWORKS CORPORATION, Rhea Inc., SPHYRNA SECURITY INCORPORATED, in joint venture",Ottawa,Ontario,K1S3B7,Canada,50 to 99 employees,4324702,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176208-001-IPS,2019-06-20T00:00:00Z,2020-08-07T00:00:00Z,D302A,Informatics Professional Services,TRM Technologies Inc.,Ottawa,Ontario,K1P5G8,Canada,20 to 49 employees,1366041,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176210-001-IPS,2020-02-24T00:00:00Z,2022-01-31T00:00:00Z,D302A,Informatics Professional Services,C-CORE,St. John's,Newfoundland and Labrador,A1B3X5,Canada,50 to 99 employees,1998319,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176211-001-EE,2019-06-25T00:00:00Z,2019-06-30T00:00:00Z,N7030,ADP Software,"Analytical Graphics, Inc.",Exton,Pennsylvania,19341,United States,200 to 499 employees,222667,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176214-001-PI,2019-08-29T00:00:00Z,2020-09-30T00:00:00Z,D317E,Information Products,Institute of Electrical & Electronics Engineers Inc,Piscataway,New Jersey,08854-4141,United States,500 to 999 employees,385651,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176242-001-SV,2019-05-14T00:00:00Z,2020-07-31T00:00:00Z,AD917700,Military (R&D),MDA SYSTEMS LTD.,Richmond,British Columbia,V6V2J3,Canada,500 to 999 employees,677345,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176249-001-HN,2020-03-30T00:00:00Z,2021-03-31T00:00:00Z,N5985,"Antennas, Waveguides and Related Equipment",University of New Brunswick,Fredericton,New Brunswick,E3B5A3,Canada,1500 to 2499 employees,1911350,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176302-001-SV,2019-10-08T00:00:00Z,2019-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",C-CORE,St. John's,Newfoundland and Labrador,A1B3X5,Canada,50 to 99 employees,552372,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176305-001-SV,2019-12-02T00:00:00Z,2019-08-30T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",C-CORE,St. John's,Newfoundland and Labrador,A1B3X5,Canada,50 to 99 employees,1127887,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176394-001-ZQ,2019-04-09T00:00:00Z,2021-04-29T00:00:00Z,R006A,Technical Writing Services,MGIS INC.,Ottawa,Ontario,K2S2H1,Canada,1 to 4 employees,992366,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176394-002-ZQ,2019-04-17T00:00:00Z,2019-04-29T00:00:00Z,R006A,Technical Writing Services,NIVA Inc,Ottawa,Ontario,K1Z6X3,Canada,20 to 49 employees,692426,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-176423-001-SL,2020-01-06T00:00:00Z,2025-02-12T00:00:00Z,AZ110210,Research Project Management Services (R&D),Human Resource Systems Group Ltd.,Ottawa,Ontario,K2E8A9,Canada,20 to 49 employees,1500000,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-186524-001-SS,2019-04-15T00:00:00Z,2020-03-31T00:00:00Z,AZ110140,"Product-Material - Design, Development, Formulation, Modification: Science and Technology Related (R&D)",C-CORE,St. John's,Newfoundland and Labrador,A1B3X5,Canada,50 to 99 employees,998807,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-186530-001-QE,2019-05-08T00:00:00Z,2019-11-30T00:00:00Z,N5999,Miscellaneous Electrical and Electronic Components,Keysight Technologies Canada Inc,Mississauga,Ontario,L5N2M2,Canada,50 to 99 employees,500080,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
W7714-186534-001-EE,2019-12-20T00:00:00Z,2018-12-31T00:00:00Z,N7030,ADP Software,Gamma Remote Sensing Research and Consulting AG,Guemligen,,3073,Switzerland,5 to 9 employees,60016,Department of National Defence,DEFENCE R&D CANADA OTTAWA,OTTAWA,Ontario,K1A0Z4,Canada
